问题ID,变量数,约束数,层数,最佳解概率(%),满足约束概率(%),ARG,平均成本,迭代次数
8vars_1cons_20251210_152830_242,8,1,1,0.0,100.0,0.7992187492,2.0078125,30
8vars_1cons_20251210_152830_242,8,1,2,97.16796875,100.0,0.0169921875,9.830078125,53
8vars_1cons_20251210_152830_242,8,1,3,40.0390625,100.0,0.0636718749,9.36328125,75
8vars_1cons_20251210_152830_242,8,1,4,34.5703125,100.0,0.0930664062,9.0693359375,103
8vars_1cons_20251210_152830_242,8,1,5,45.21484375,100.0,0.0874023437,9.1259765625,126
8vars_1cons_20251210_152830_242,8,1,6,63.28125,100.0,0.0454101562,9.5458984375,135
8vars_1cons_20251210_152830_242,8,1,7,33.10546875,100.0,0.0789062499,9.2109375,158
8vars_2cons_20251210_152830_494,8,2,1,0.0,99.8046875,63.997265753,-324.986328125,26
8vars_2cons_20251210_152830_494,8,2,2,0.0,0.0,13108.1945574664,-65545.97265625,56
8vars_2cons_20251210_152830_494,8,2,3,0.0,16.11328125,44094.3565335012,-220476.7822265625,59
8vars_2cons_20251210_152830_494,8,2,4,0.0,67.7734375,17202.5412453426,-86017.7060546875,80
8vars_2cons_20251210_152830_494,8,2,5,0.0,4.98046875,51798.8893614103,-258999.4462890625,109
8vars_2cons_20251210_152830_494,8,2,6,0.0,0.390625,76885.2204662704,-384431.1015625,118
8vars_2cons_20251210_152830_494,8,2,7,0.0,3.22265625,64271.6427066683,-321363.212890625,143
8vars_1cons_20251210_152830_230,8,1,1,0.0,100.0,2.2999999977,-13.0,25
8vars_1cons_20251210_152830_230,8,1,2,0.0,100.0,2.2999999977,-13.0,43
8vars_1cons_20251210_152830_230,8,1,3,0.0,100.0,2.3002929664,-13.0029296875,58
8vars_1cons_20251210_152830_230,8,1,4,0.0,100.0,2.2999999977,-13.0,79
8vars_1cons_20251210_152830_230,8,1,5,0.0,100.0,2.3002929664,-13.0029296875,101
8vars_1cons_20251210_152830_230,8,1,6,0.0,100.0,2.3002929664,-13.0029296875,119
8vars_1cons_20251210_152830_230,8,1,7,0.0,100.0,2.2999999977,-13.0,130
8vars_3cons_20251210_152830_819,8,3,1,0.0,99.8046875,92.6286492111,-1740.9443359375,28
8vars_3cons_20251210_152830_819,8,3,2,0.0,98.14453125,648.4116464515,-12300.8212890625,48
8vars_3cons_20251210_152830_819,8,3,3,0.0,29.98046875,19016.2201791362,-361289.18359375,85
8vars_3cons_20251210_152830_819,8,3,4,0.0,72.75390625,6014.2353997951,-114251.47265625,94
8vars_3cons_20251210_152830_819,8,3,5,0.0,31.8359375,2718.1685326977,-51626.2021484375,104
8vars_3cons_20251210_152830_819,8,3,6,0.0,68.84765625,1707.7167959762,-32427.619140625,132
8vars_3cons_20251210_152830_819,8,3,7,0.0,15.33203125,4284.4338998832,-81385.244140625,137
8vars_3cons_20251210_152830_648,8,3,2,0.0,99.8046875,159.9794929874,-321.958984375,49
8vars_3cons_20251210_152830_648,8,3,3,0.0,82.03125,98156.2543970313,-196314.5078125,64
8vars_3cons_20251210_152830_648,8,3,4,0.0,77.63671875,110715.9063152983,-221433.8115234375,93
8vars_3cons_20251210_152830_648,8,3,5,0.0,57.71484375,128169.6139220981,-256341.2265625,105
8vars_3cons_20251210_152830_648,8,3,6,0.0,80.2734375,53149.1726290271,-106300.3447265625,110
8vars_3cons_20251210_152830_648,8,3,7,0.0,86.62109375,32510.0782875504,-65022.15625,131
8vars_3cons_20251210_152830_688,8,3,1,0.0,99.12109375,1468.7622055625,-14677.6220703125,26
8vars_3cons_20251210_152830_688,8,3,2,0.0,99.8046875,326.3916012361,-3253.916015625,43
8vars_3cons_20251210_152830_688,8,3,3,0.0,99.90234375,163.1958006181,-1621.9580078125,68
8vars_3cons_20251210_152830_688,8,3,4,0.0,99.8046875,326.3916012361,-3253.916015625,75
8vars_3cons_20251210_152830_688,8,3,5,0.0,99.51171875,815.9790030903,-8149.7900390625,93
8vars_3cons_20251210_152830_688,8,3,6,0.0,99.609375,652.7832024722,-6517.83203125,112
8vars_3cons_20251210_152830_688,8,3,7,0.0,99.8046875,326.3916012361,-3253.916015625,132
8vars_2cons_20251210_152830_356,8,2,1,0.0,99.70703125,537.0261551248,-12374.6015625,32
8vars_2cons_20251210_152830_356,8,2,2,0.0,79.8828125,6673.8633266109,-153521.8564453125,60
8vars_2cons_20251210_152830_356,8,2,3,0.0,3.7109375,298185.9823392249,-6858300.5908203125,57
8vars_2cons_20251210_152830_356,8,2,4,0.0,99.90234375,23.6513671978,-566.9814453125,88
8vars_2cons_20251210_152830_356,8,2,5,0.0,13.4765625,180517.332322032,-4151921.6416015625,118
8vars_2cons_20251210_152830_356,8,2,6,0.0,27.05078125,149710.7689594531,-3443370.6845703125,106
8vars_2cons_20251210_152830_356,8,2,7,0.0,21.2890625,129019.8372673728,-2967479.255859375,142
8vars_1cons_20251210_152830_722,8,1,1,0.0,100.0,10.0000001,-11.0,28
8vars_1cons_20251210_152830_722,8,1,2,0.0,99.90234375,42.001953545,-43.001953125,54
8vars_1cons_20251210_152830_722,8,1,3,0.0,86.42578125,4547.1201626587,-4548.1201171875,62
8vars_1cons_20251210_152830_722,8,1,4,0.0,84.1796875,5187.9902862549,-5188.990234375,85
8vars_1cons_20251210_152830_722,8,1,5,0.0,95.80078125,1474.1699366167,-1475.169921875,105
8vars_1cons_20251210_152830_722,8,1,6,0.0,98.92578125,358.3330113958,-359.3330078125,124
8vars_1cons_20251210_152830_722,8,1,7,0.0,99.70703125,104.9472666745,-105.947265625,155
8vars_2cons_20251210_152830_379,8,2,3,0.0,47.55859375,49953.5443437922,-549477.98828125,52
8vars_2cons_20251210_152830_379,8,2,4,0.0,97.8515625,1733.7722818045,-19060.4951171875,86
8vars_2cons_20251210_152830_379,8,2,5,0.0,90.4296875,7412.1722233753,-81522.89453125,104
8vars_2cons_20251210_152830_379,8,2,6,0.0,99.70703125,226.9032313278,-2484.935546875,117
8vars_2cons_20251210_152830_379,8,2,7,0.0,99.51171875,727.2483125491,-7988.7314453125,150
8vars_2cons_20251210_152830_123,8,2,1,0.0,100.0,7.00000007,-8.0,23
8vars_2cons_20251210_152830_123,8,2,2,0.0,7.51953125,30304.5266702328,-30305.5263671875,55
8vars_2cons_20251210_152830_123,8,2,3,0.0,92.96875,33317.5862706759,-33318.5859375,64
8vars_2cons_20251210_152830_123,8,2,4,0.0,31.0546875,24417.5451660505,-24418.544921875,95
8vars_2cons_20251210_152830_123,8,2,5,0.0,31.54296875,54114.6948770845,-54115.6943359375,93
8vars_2cons_20251210_152830_123,8,2,6,0.0,55.37109375,16453.8556332886,-16454.85546875,112
8vars_2cons_20251210_152830_123,8,2,7,0.0,58.69140625,13537.6524791265,-13538.65234375,133
8vars_1cons_20251210_152830_700,8,1,3,0.0,99.4140625,287.9907772297,-2600.9169921875,61
8vars_1cons_20251210_152830_700,8,1,4,0.0,21.77734375,9015.8212990801,-81151.3916015625,91
8vars_1cons_20251210_152830_700,8,1,5,0.0,62.6953125,1439.5431873634,-12964.888671875,135
8vars_1cons_20251210_152830_700,8,1,6,0.0,90.625,575.8850917857,-5191.9658203125,152
8vars_1cons_20251210_152830_700,8,1,7,0.0,15.72265625,5527.8133741976,-49759.3203125,144
8vars_3cons_20251210_152830_472,8,3,2,0.0,99.70703125,1711.9438390965,-3421.8876953125,48
8vars_3cons_20251210_152830_472,8,3,3,0.0,97.16796875,18735.4017617917,-37468.8037109375,70
8vars_3cons_20251210_152830_472,8,3,4,0.0,97.8515625,11951.5912488358,-23901.1826171875,100
8vars_3cons_20251210_152830_472,8,3,5,0.0,94.921875,26863.0750609971,-53724.150390625,117
8vars_3cons_20251210_152830_472,8,3,6,0.0,69.3359375,93419.6831266516,-186837.3671875,111
8vars_3cons_20251210_152830_472,8,3,7,0.0,98.4375,10479.6635218204,-20957.3271484375,161
8vars_1cons_20251210_152830_417,8,1,1,0.0,100.0,0.4615384614,14.0,26
8vars_1cons_20251210_152830_417,8,1,2,0.0,99.90234375,11.1920447673,-264.9931640625,55
8vars_1cons_20251210_152830_417,8,1,3,0.0,99.8046875,22.269756602,-553.013671875,63
8vars_1cons_20251210_152830_417,8,1,4,0.0,69.7265625,3600.0469487356,-93575.220703125,78
8vars_1cons_20251210_152830_417,8,1,5,0.0,86.5234375,1494.5286202185,-38831.744140625,102
8vars_1cons_20251210_152830_417,8,1,6,0.0,73.53515625,1466.2196884385,-38095.7119140625,127
8vars_1cons_20251210_152830_417,8,1,7,0.0,75.390625,1875.9328042665,-48748.2529296875,129
8vars_3cons_20251210_152830_973,8,3,3,0.0,87.79296875,516592.401650299,-516593.396484375,67
8vars_3cons_20251210_152830_973,8,3,4,0.0,76.953125,719916.0384491604,-719917.03125,83
8vars_3cons_20251210_152830_973,8,3,5,0.0,88.37890625,535663.489731635,-535664.484375,86
8vars_3cons_20251210_152830_973,8,3,6,0.0,80.37109375,704331.395715189,-704332.388671875,105
8vars_3cons_20251210_152830_973,8,3,7,0.0,93.06640625,241753.0746831557,-241754.072265625,151
8vars_1cons_20251210_152830_889,8,1,1,0.0,99.90234375,14.80854724,-289.9794921875,29
8vars_1cons_20251210_152830_889,8,1,2,0.0,99.70703125,42.2360025841,-865.9560546875,52
8vars_1cons_20251210_152830_889,8,1,3,0.0,96.2890625,522.1952657484,-10945.1005859375,75
8vars_1cons_20251210_152830_889,8,1,4,0.0,56.54296875,7666.6793118254,-160979.265625,82
8vars_1cons_20251210_152830_889,8,1,5,0.0,83.203125,2483.0237153355,-52122.498046875,94
8vars_1cons_20251210_152830_889,8,1,6,0.0,84.5703125,2702.2418606924,-56726.0791015625,145
8vars_1cons_20251210_152830_889,8,1,7,0.0,49.12109375,8215.1605243618,-172497.37109375,128
8vars_1cons_20251210_152830_944,8,1,1,0.0,100.0,14.99999985,-14.0,26
8vars_1cons_20251210_152830_944,8,1,2,0.0,100.0,14.99999985,-14.0,54
8vars_1cons_20251210_152830_944,8,1,3,0.0,100.0,15.0048826625,-14.0048828125,62
8vars_1cons_20251210_152830_944,8,1,4,0.0,100.0,15.0097654749,-14.009765625,87
8vars_1cons_20251210_152830_944,8,1,5,0.0,100.0,15.0097654749,-14.009765625,100
8vars_1cons_20251210_152830_944,8,1,6,0.0,100.0,14.99999985,-14.0,129
8vars_1cons_20251210_152830_944,8,1,7,0.0,100.0,15.0488279745,-14.048828125,127
8vars_3cons_20251210_152830_174,8,3,1,0.0,99.8046875,111.9962566037,-1355.955078125,29
8vars_3cons_20251210_152830_174,8,3,2,0.0,98.14453125,221.3370770074,-2668.044921875,55
8vars_3cons_20251210_152830_174,8,3,3,0.0,10.64453125,6936.4340064314,-83249.2080078125,66
8vars_3cons_20251210_152830_174,8,3,4,0.0,70.3125,3394.7416206675,-40748.8994140625,94
8vars_3cons_20251210_152830_174,8,3,5,0.0,97.4609375,725.3190110211,-8715.828125,108
8vars_3cons_20251210_152830_174,8,3,6,0.0,90.13671875,2997.2705916904,-35979.2470703125,117
8vars_3cons_20251210_152830_174,8,3,7,0.0,61.328125,3685.4750193473,-44237.7001953125,121
8vars_1cons_20251210_152830_377,8,1,1,0.0,100.0,0.7222222218,5.0,23
8vars_1cons_20251210_152830_377,8,1,2,0.0,99.90234375,2.500162759,-27.0029296875,56
8vars_1cons_20251210_152830_377,8,1,3,0.0,100.0,0.7220594614,5.0029296875,71
8vars_1cons_20251210_152830_377,8,1,4,0.0,47.4609375,1005.4512255699,-18080.1220703125,87
8vars_1cons_20251210_152830_377,8,1,5,0.0,41.11328125,1158.4115661967,-20833.408203125,90
8vars_1cons_20251210_152830_377,8,1,6,0.0,25.09765625,2596.3627372729,-46716.529296875,112
8vars_1cons_20251210_152830_377,8,1,7,0.0,36.42578125,2249.911185816,-40480.4013671875,140
8vars_3cons_20251210_152830_988,8,3,1,0.0,99.90234375,469.4873023401,-936.974609375,25
8vars_3cons_20251210_152830_988,8,3,2,0.0,100.0,5.4999999725,-9.0,47
8vars_3cons_20251210_152830_988,8,3,3,0.0,100.0,5.4999999725,-9.0,71
8vars_3cons_20251210_152830_988,8,3,4,0.0,99.609375,5141.3456774183,-10280.69140625,84
8vars_3cons_20251210_152830_988,8,3,5,0.0,8.984375,648342.2633598512,-1296682.533203125,97
8vars_3cons_20251210_152830_988,8,3,6,0.0,94.43359375,51796.1183933632,-103590.2373046875,132
8vars_3cons_20251210_152830_988,8,3,7,0.0,92.08984375,47476.2194891814,-94950.439453125,158
8vars_2cons_20251210_152830_786,8,2,2,0.0,98.6328125,969.116072813,-6790.8125,61
8vars_2cons_20251210_152830_786,8,2,3,0.0,80.76171875,31066.2826894697,-217470.978515625,67
8vars_2cons_20251210_152830_786,8,2,4,0.0,18.9453125,114382.1119100548,-800681.7822265625,99
8vars_2cons_20251210_152830_786,8,2,5,0.0,0.29296875,114473.3280095155,-801320.294921875,117
8vars_2cons_20251210_152830_786,8,2,6,0.0,1.171875,77213.9765332968,-540504.8349609375,125
8vars_2cons_20251210_152830_786,8,2,7,0.0,10.15625,76614.6857958335,-536309.7998046875,135
8vars_2cons_20251210_152830_965,8,2,2,0.0,0.0,165104.4656692723,-330210.9296875,55
8vars_2cons_20251210_152830_965,8,2,3,0.0,13.37890625,1846995.115680288,-3693992.212890625,59
8vars_2cons_20251210_152830_965,8,2,4,0.0,0.48828125,1883407.0860771916,-3766816.153320313,83
8vars_2cons_20251210_152830_965,8,2,5,0.0,0.87890625,1928546.3494864816,-3857094.6796875,108
8vars_2cons_20251210_152830_965,8,2,6,0.0,0.87890625,2241655.4555442147,-4483312.888671875,135
8vars_2cons_20251210_152830_965,8,2,7,0.0,18.359375,1946800.2694996265,-3893602.51953125,126
8vars_2cons_20251210_152830_840,8,2,2,0.0,99.31640625,227.1897463209,-2281.8974609375,52
8vars_2cons_20251210_152830_840,8,2,3,0.0,0.0,3432.996487808,-34339.96484375,71
8vars_2cons_20251210_152830_840,8,2,4,0.0,99.12109375,143.9868165502,-1449.8681640625,107
8vars_2cons_20251210_152830_840,8,2,5,0.0,0.68359375,49435.0131353725,-494360.130859375,106
8vars_2cons_20251210_152830_840,8,2,6,0.0,0.29296875,50055.6079602119,-500566.0791015625,117
8vars_2cons_20251210_152830_840,8,2,7,0.0,1.7578125,69917.5888394488,-699185.8876953125,149
8vars_1cons_20251210_152830_792,8,1,1,0.0,100.0,0.6666666689,-5.0,23
8vars_1cons_20251210_152830_792,8,1,2,0.0,0.0,10924.3333697478,-32776.0,41
8vars_1cons_20251210_152830_792,8,1,3,0.0,19.82421875,26669.0459873343,-80010.1376953125,57
8vars_1cons_20251210_152830_792,8,1,4,0.0,86.23046875,1760.9475970157,-5285.8427734375,107
8vars_1cons_20251210_152830_792,8,1,5,0.0,97.0703125,352.8336600303,-1061.5009765625,113
8vars_1cons_20251210_152830_792,8,1,6,0.0,54.6875,6571.3004776335,-19716.9013671875,134
8vars_1cons_20251210_152830_792,8,1,7,0.0,71.6796875,4568.9866688758,-13709.9599609375,161
8vars_3cons_20251210_152830_758,8,3,2,0.0,45.01953125,89319.7841518993,-267962.3515625,52
8vars_3cons_20251210_152830_758,8,3,3,0.0,55.2734375,209859.901090158,-629582.701171875,62
8vars_3cons_20251210_152830_758,8,3,4,0.0,88.57421875,22292.5954519128,-66880.7861328125,95
8vars_3cons_20251210_152830_758,8,3,5,0.0,49.12109375,66749.7837511451,-200252.3505859375,98
8vars_3cons_20251210_152830_758,8,3,6,0.0,94.140625,19487.4167316247,-58465.25,149
8vars_3cons_20251210_152830_758,8,3,7,0.0,96.77734375,3519.8818476704,-10562.6455078125,156
8vars_3cons_20251210_152830_296,8,3,1,0.0,99.31640625,3318.3013638692,-33173.013671875,28
8vars_3cons_20251210_152830_296,8,3,2,0.0,0.0,45518.3327669817,-455173.328125,46
8vars_3cons_20251210_152830_296,8,3,3,0.0,1.46484375,137327.4393157976,-1373264.39453125,66
8vars_3cons_20251210_152830_296,8,3,4,0.0,45.60546875,52859.475142453,-528584.751953125,89
8vars_3cons_20251210_152830_296,8,3,5,0.0,40.91796875,162917.1834308328,-1629161.8359375,105
8vars_3cons_20251210_152830_296,8,3,6,0.0,4.78515625,107597.5440330274,-1075965.44140625,124
8vars_3cons_20251210_152830_296,8,3,7,0.0,9.08203125,69531.3304968749,-695303.3056640625,140
8vars_2cons_20251210_152830_298,8,2,3,0.0,57.03125,16779.0727419212,-234893.0185546875,86
8vars_2cons_20251210_152830_298,8,2,4,0.0,7.03125,124872.0855692878,-1748195.19921875,72
8vars_2cons_20251210_152830_298,8,2,5,0.0,0.09765625,5966.3918763186,-83515.486328125,101
8vars_2cons_20251210_152830_298,8,2,6,0.0,0.09765625,5369.8362824367,-75163.7080078125,133
8vars_2cons_20251210_152830_298,8,2,7,0.0,20.5078125,85927.0596484449,-1202964.8359375,142
8vars_2cons_20251210_152830_937,8,2,3,0.0,49.609375,93117.9760515274,-186237.951171875,74
8vars_2cons_20251210_152830_937,8,2,4,0.0,78.61328125,42654.8693538993,-85311.73828125,93
8vars_2cons_20251210_152830_937,8,2,5,0.0,39.84375,57007.4094647245,-114016.818359375,98
8vars_2cons_20251210_152830_937,8,2,6,0.0,6.640625,110524.7466463737,-221051.4921875,129
8vars_2cons_20251210_152830_937,8,2,7,0.0,60.546875,44351.1364522244,-88704.2724609375,135
8vars_1cons_20251210_152830_252,8,1,3,0.0,99.8046875,3.9995117212,-79.9921875,74
8vars_1cons_20251210_152830_252,8,1,4,0.0,83.59375,341.9584352723,-5487.3349609375,80
8vars_1cons_20251210_152830_252,8,1,6,0.0,99.70703125,5.9998168983,-111.9970703125,138
8vars_1cons_20251210_152830_252,8,1,7,0.0,99.8046875,3.9995117212,-79.9921875,129
8vars_1cons_20251210_152830_646,8,1,2,99.90234375,100.0,0.0015625,4.9921875,43
8vars_1cons_20251210_152830_646,8,1,4,99.8046875,100.0,0.003125,4.984375,78
8vars_1cons_20251210_152830_646,8,1,5,99.8046875,100.0,0.003125,4.984375,98
8vars_3cons_20251210_152830_984,8,3,2,0.0,0.0,57719.5535555617,-577185.5361328125,51
8vars_3cons_20251210_152830_984,8,3,3,0.0,3.90625,122300.7346433242,-1222997.34765625,78
8vars_3cons_20251210_152830_984,8,3,4,0.0,36.71875,46683.7282736288,-466827.283203125,98
8vars_3cons_20251210_152830_984,8,3,5,0.0,32.32421875,123964.6517315041,-1239636.5185546875,131
8vars_3cons_20251210_152830_984,8,3,6,0.0,65.52734375,96768.5178719815,-967675.1796875,116
8vars_3cons_20251210_152830_984,8,3,7,0.0,5.95703125,69803.3691684779,-698023.6923828125,142
8vars_2cons_20251210_152830_985,8,2,1,0.0,99.90234375,85.3294272255,-517.9765625,25
8vars_2cons_20251210_152830_985,8,2,2,0.0,99.609375,543.9822600212,-3269.8935546875,52
8vars_2cons_20251210_152830_985,8,2,4,0.0,0.09765625,267591.5219303609,-1605555.12890625,79
8vars_2cons_20251210_152830_985,8,2,5,0.0,33.7890625,73187.6942951566,-439132.1650390625,105
8vars_2cons_20251210_152830_985,8,2,6,0.0,50.0,44884.0521581401,-269310.3125,141
8vars_2cons_20251210_152830_985,8,2,7,0.0,84.375,11940.9633988079,-71651.7802734375,158
8vars_1cons_20251210_152830_311,8,1,1,0.0,100.0,0.3647017049,-15.01171875,29
8vars_1cons_20251210_152830_311,8,1,2,0.0,31.15234375,2891.7891539073,-31820.6806640625,50
8vars_1cons_20251210_152830_311,8,1,3,0.0,50.9765625,2062.9927220459,-22703.919921875,61
8vars_1cons_20251210_152830_311,8,1,4,0.0,54.58984375,1498.9023451126,-16498.92578125,94
8vars_1cons_20251210_152830_311,8,1,5,0.0,43.45703125,2147.5319621796,-23633.8515625,108
8vars_1cons_20251210_152830_311,8,1,6,0.0,52.1484375,1452.2001966327,-15985.2021484375,136
8vars_1cons_20251210_152830_311,8,1,7,0.0,39.6484375,2772.7222148786,-30510.9443359375,134
8vars_3cons_20251210_152830_475,8,3,1,0.0,99.8046875,495.985025215,-2969.91015625,29
8vars_3cons_20251210_152830_475,8,3,2,0.0,99.90234375,410.6528313468,-2457.9169921875,46
8vars_3cons_20251210_152830_475,8,3,3,0.0,98.2421875,3050.5888621032,-18297.533203125,89
8vars_3cons_20251210_152830_475,8,3,4,0.0,97.16796875,6197.1590065985,-37176.9541015625,97
8vars_3cons_20251210_152830_475,8,3,5,0.0,99.609375,1359.9560524209,-8153.736328125,101
8vars_3cons_20251210_152830_475,8,3,6,0.0,99.90234375,127.9975583804,-761.9853515625,117
8vars_3cons_20251210_152830_475,8,3,7,0.0,99.21875,3285.2226507746,-19705.3359375,137
8vars_1cons_20251210_152830_546,8,1,1,0.0,99.90234375,5.5765850339,-118.9912109375,30
8vars_1cons_20251210_152830_546,8,1,2,0.0,99.8046875,10.2300931451,-239.982421875,55
8vars_1cons_20251210_152830_546,8,1,3,0.0,99.4140625,29.9242037145,-752.029296875,80
8vars_1cons_20251210_152830_546,8,1,4,0.0,15.13671875,1152.6706726336,-29943.4375,85
8vars_1cons_20251210_152830_546,8,1,5,0.0,70.21484375,439.9585334846,-11412.921875,108
8vars_1cons_20251210_152830_546,8,1,6,0.0,84.86328125,228.0251276166,-5902.6533203125,138
8vars_1cons_20251210_152830_546,8,1,7,0.0,91.69921875,170.1899413408,-4398.9384765625,163
8vars_2cons_20251210_152830_250,8,2,1,0.0,99.90234375,25.9992675619,-399.98828125,30
8vars_2cons_20251210_152830_250,8,2,2,0.0,99.90234375,16.0003662009,-240.005859375,60
8vars_2cons_20251210_152830_250,8,2,3,0.0,68.45703125,5984.0362511428,-95728.580078125,81
8vars_2cons_20251210_152830_250,8,2,4,0.0,75.390625,9591.8200623645,-153453.12109375,72
8vars_2cons_20251210_152830_250,8,2,5,0.0,44.921875,9824.1722350708,-157170.755859375,113
8vars_2cons_20251210_152830_250,8,2,6,0.0,97.16796875,715.9981684978,-11439.970703125,138
8vars_2cons_20251210_152830_250,8,2,7,0.0,90.72265625,2319.9835190578,-37103.736328125,123
8vars_3cons_20251210_152830_366,8,3,1,0.0,99.609375,5738.5045668558,-34437.02734375,28
8vars_3cons_20251210_152830_366,8,3,2,0.0,99.90234375,2015.9375033599,-12101.625,58
8vars_3cons_20251210_152830_366,8,3,3,0.0,86.1328125,189130.1992084462,-1134787.193359375,67
8vars_3cons_20251210_152830_366,8,3,4,0.0,58.49609375,701984.0664369005,-4211910.3916015625,77
8vars_3cons_20251210_152830_366,8,3,5,0.0,22.94921875,777405.5374284884,-4664439.216796875,120
8vars_3cons_20251210_152830_366,8,3,6,0.0,11.71875,623756.6963520945,-3742546.171875,117
8vars_3cons_20251210_152830_366,8,3,7,0.0,44.82421875,634311.6556795819,-3805875.927734375,134
8vars_2cons_20251210_152830_728,8,2,2,0.0,84.27734375,28183.6977086052,-479105.861328125,50
8vars_2cons_20251210_152830_728,8,2,3,0.0,47.0703125,65547.3952969206,-1114288.720703125,73
8vars_2cons_20251210_152830_728,8,2,4,0.0,65.234375,22410.6381416886,-380963.8486328125,89
8vars_2cons_20251210_152830_728,8,2,5,0.0,33.0078125,114496.5708770425,-1946424.7060546875,104
8vars_2cons_20251210_152830_728,8,2,6,0.0,91.796875,3952.8482283733,-67181.419921875,123
8vars_2cons_20251210_152830_728,8,2,7,0.0,23.53515625,60909.4053524981,-1035442.8916015624,147
8vars_2cons_20251210_152830_875,8,2,3,0.0,0.0,545672.5308889946,-3819700.721679687,77
8vars_2cons_20251210_152830_875,8,2,4,0.0,1.171875,174016.8705661366,-1218111.095703125,79
8vars_2cons_20251210_152830_875,8,2,5,0.0,27.24609375,57096.1575635233,-399666.103515625,128
8vars_2cons_20251210_152830_875,8,2,6,0.0,0.390625,76575.761748865,-536023.3330078125,152
8vars_2cons_20251210_152830_875,8,2,7,0.0,1.46484375,38121.725391969,-266845.078125,134
8vars_2cons_20251210_152830_400,8,2,1,0.0,99.90234375,4.5675411728,-131.9990234375,30
8vars_2cons_20251210_152830_400,8,2,2,0.0,99.21875,63.3772962244,-2307.9599609375,50
8vars_2cons_20251210_152830_400,8,2,3,0.0,8.10546875,29948.8621118381,-1108070.8984375,64
8vars_2cons_20251210_152830_400,8,2,4,0.0,40.72265625,31180.2835378144,-1153633.4912109375,90
8vars_2cons_20251210_152830_400,8,2,5,0.0,17.28515625,21807.259390221,-806831.59765625,89
8vars_2cons_20251210_152830_400,8,2,6,0.0,7.32421875,26125.4681886739,-966605.3232421876,101
8vars_2cons_20251210_152830_400,8,2,7,0.0,16.11328125,33924.4687144376,-1255168.3427734375,120
8vars_1cons_20251210_152830_734,8,1,1,0.0,100.0,0.7221137149,5.001953125,29
8vars_1cons_20251210_152830_734,8,1,2,0.0,99.90234375,2.6080186617,-28.9443359375,55
8vars_1cons_20251210_152830_734,8,1,3,0.0,99.90234375,2.991807724,-35.8525390625,82
8vars_1cons_20251210_152830_734,8,1,4,0.0,99.8046875,4.8391927056,-69.10546875,92
8vars_1cons_20251210_152830_734,8,1,5,0.0,99.70703125,6.4840494756,-98.712890625,110
8vars_1cons_20251210_152830_734,8,1,6,0.0,99.8046875,4.6446940078,-65.6044921875,130
8vars_1cons_20251210_152830_734,8,1,7,0.0,99.90234375,2.5385199639,-27.693359375,151
8vars_1cons_20251210_152830_124,8,1,1,0.0,99.8046875,319.9999968,-319.0,30
8vars_1cons_20251210_152830_124,8,1,2,0.0,99.70703125,863.99999136,-863.0,45
8vars_1cons_20251210_152830_124,8,1,3,0.0,2.34375,34409.7711402773,-34408.771484375,62
8vars_1cons_20251210_152830_124,8,1,4,0.0,93.84765625,3423.8476220115,-3422.84765625,87
8vars_1cons_20251210_152830_124,8,1,5,0.0,52.34375,36319.8492461765,-36318.849609375,96
8vars_1cons_20251210_152830_124,8,1,6,0.0,29.8828125,35302.6754282233,-35301.67578125,113
8vars_1cons_20251210_152830_124,8,1,7,0.0,66.11328125,33919.4508326805,-33918.451171875,127
8vars_2cons_20251210_152830_419,8,2,2,0.0,99.21875,34.1250000228,-526.875,51
8vars_2cons_20251210_152830_419,8,2,3,0.0,87.40234375,6632.2140669215,-99498.2109375,68
8vars_2cons_20251210_152830_419,8,2,4,0.0,76.85546875,20799.1124487619,-312001.6865234375,86
8vars_2cons_20251210_152830_419,8,2,5,0.0,5.6640625,78509.6652216106,-1177659.9775390625,97
8vars_2cons_20251210_152830_419,8,2,6,0.0,8.0078125,58124.2915101037,-871879.3720703125,112
8vars_2cons_20251210_152830_419,8,2,7,0.0,16.6015625,60289.5818110264,-904358.7265625,130
8vars_2cons_20251210_152830_911,8,2,2,0.0,99.51171875,5001.4504832798,-50004.5048828125,58
8vars_2cons_20251210_152830_911,8,2,3,0.0,0.0,191020.6564496043,-1910196.56640625,74
8vars_2cons_20251210_152830_911,8,2,4,0.0,0.0,195554.9131833513,-1955539.1337890625,95
8vars_2cons_20251210_152830_911,8,2,5,0.0,6.93359375,438291.8432140519,-4382908.4365234375,114
8vars_2cons_20251210_152830_911,8,2,6,0.0,5.95703125,270609.9032450151,-2706089.03515625,126
8vars_2cons_20251210_152830_911,8,2,7,0.0,32.91015625,400119.7669826927,-4001187.673828125,132
8vars_2cons_20251210_152830_919,8,2,1,0.0,99.90234375,72.7249645547,-810.974609375,22
8vars_2cons_20251210_152830_919,8,2,3,0.0,85.25390625,10792.4052832488,-118727.4580078125,80
8vars_2cons_20251210_152830_919,8,2,4,0.0,0.390625,161318.9250401195,-1774519.173828125,86
8vars_2cons_20251210_152830_919,8,2,5,0.0,0.390625,87451.0112655805,-961972.123046875,90
8vars_2cons_20251210_152830_919,8,2,6,0.0,4.296875,105236.3663953853,-1157611.029296875,102
8vars_2cons_20251210_152830_919,8,2,7,0.0,61.62109375,15380.0735225046,-169191.80859375,136
8vars_2cons_20251210_152830_849,8,2,3,0.0,28.90625,185945.3403164193,-1115678.0400390625,68
