问题ID,变量数,约束数,层数,最佳解概率(%),满足约束概率(%),ARG,平均成本,迭代次数
9vars_1cons_20251210_153248_768,9,1,7,16.015625,100.0,0.1915838067,17.78515625,134
9vars_3cons_20251210_153248_192,9,3,1,0.0,99.90234375,128.0048815325,-127.0048828125,31
9vars_3cons_20251210_153248_192,9,3,2,0.0,0.1953125,2441911.1865183883,-2441910.2109375,40
9vars_3cons_20251210_153248_192,9,3,3,0.0,7.71484375,814253.1451777811,-814252.1533203125,71
9vars_3cons_20251210_153248_192,9,3,4,0.0,55.95703125,113789.4148777309,-113788.416015625,102
9vars_3cons_20251210_153248_192,9,3,5,0.0,0.0,1089257.8943808586,-1089256.9052734375,129
9vars_3cons_20251210_153248_192,9,3,6,0.0,4.4921875,1482422.2625195277,-1482421.27734375,110
9vars_3cons_20251210_153248_192,9,3,7,0.0,12.6953125,933611.0785545142,-933610.087890625,150
9vars_2cons_20251210_153248_773,9,2,1,0.0,99.70703125,30.2645182493,-468.9677734375,27
9vars_2cons_20251210_153248_773,9,2,2,0.0,96.2890625,1143.8333340959,-17172.5,58
9vars_2cons_20251210_153248_773,9,2,3,0.0,0.09765625,57199.9145563624,-858013.7177734375,85
9vars_2cons_20251210_153248_773,9,2,4,0.0,14.453125,24560.8541830406,-368427.8125,86
9vars_2cons_20251210_153248_773,9,2,5,0.0,1.953125,35828.3743728439,-537440.615234375,102
9vars_2cons_20251210_153248_773,9,2,6,0.0,25.29296875,28959.2789906604,-434404.1845703125,123
9vars_2cons_20251210_153248_773,9,2,7,0.0,0.48828125,23672.5400548442,-355103.1005859375,146
9vars_3cons_20251210_153248_202,9,3,1,0.0,99.90234375,5471.8388124691,-5470.8388671875,32
9vars_3cons_20251210_153248_202,9,3,2,0.0,99.609375,16447.4822574002,-16446.482421875,45
9vars_3cons_20251210_153248_202,9,3,3,0.0,48.046875,1552557.1924822407,-1552556.2080078125,66
9vars_3cons_20251210_153248_202,9,3,4,0.0,29.39453125,2796265.0872717244,-2796264.115234375,69
9vars_3cons_20251210_153248_202,9,3,5,0.0,45.703125,1422320.6820658557,-1422319.6962890625,94
9vars_3cons_20251210_153248_202,9,3,6,0.0,98.73046875,52542.3236933268,-52541.32421875,149
9vars_3cons_20251210_153248_202,9,3,7,0.0,93.84765625,204761.3876008236,-204760.3896484375,142
9vars_1cons_20251210_153248_533,9,1,1,0.0,100.0,0.1578947368,16.0,13
9vars_1cons_20251210_153248_533,9,1,2,0.0,100.0,0.1578947368,16.0,25
9vars_1cons_20251210_153248_533,9,1,3,0.0,100.0,0.1578947368,16.0,37
9vars_1cons_20251210_153248_533,9,1,4,0.0,100.0,0.1578947368,16.0,49
9vars_1cons_20251210_153248_533,9,1,5,0.0,100.0,0.1578947368,16.0,61
9vars_1cons_20251210_153248_533,9,1,6,0.0,100.0,0.1578947368,16.0,73
9vars_1cons_20251210_153248_533,9,1,7,0.0,100.0,0.1578947368,16.0,85
9vars_2cons_20251210_153248_245,9,2,2,0.0,92.96875,950.8470995726,-6662.9296875,44
9vars_2cons_20251210_153248_245,9,2,3,0.0,95.60546875,703.997489845,-4934.982421875,55
9vars_2cons_20251210_153248_245,9,2,4,0.0,84.765625,1572.5329263536,-11014.73046875,78
9vars_2cons_20251210_153248_245,9,2,5,0.0,99.70703125,27.4277344142,-198.994140625,118
9vars_2cons_20251210_153248_245,9,2,6,0.0,99.90234375,45.7152623421,-327.0068359375,125
9vars_2cons_20251210_153248_245,9,2,7,0.0,94.140625,621.7000566917,-4358.900390625,154
9vars_3cons_20251210_153248_879,9,3,2,0.0,0.0,18431.0625115194,-294913.0,54
9vars_3cons_20251210_153248_879,9,3,3,0.0,98.4375,1479.9482431125,-23695.171875,74
9vars_3cons_20251210_153248_879,9,3,4,0.0,31.15234375,57102.0162710403,-913648.259765625,89
9vars_3cons_20251210_153248_879,9,3,5,0.0,80.2734375,31286.9893994372,-500607.830078125,108
9vars_3cons_20251210_153248_879,9,3,6,0.0,94.23828125,27403.1572436895,-438466.515625,115
9vars_3cons_20251210_153248_879,9,3,7,0.0,69.921875,17965.3414418924,-287461.462890625,134
9vars_3cons_20251210_153248_301,9,3,3,0.0,94.7265625,226424.9559509793,-679271.8701171875,64
9vars_3cons_20251210_153248_301,9,3,4,0.0,0.0,3826411.8124406063,-11479232.475585938,86
9vars_3cons_20251210_153248_301,9,3,5,0.0,5.56640625,3185042.2924430883,-9555123.909179688,96
9vars_3cons_20251210_153248_301,9,3,6,0.0,60.15625,1795987.870640978,-5387960.6298828125,155
9vars_3cons_20251210_153248_301,9,3,7,0.0,3.80859375,3647076.256723287,-10941225.806640623,129
9vars_3cons_20251210_153248_305,9,3,1,0.0,99.90234375,162.9037643526,-1802.94140625,30
9vars_3cons_20251210_153248_305,9,3,2,0.0,99.70703125,375.2596771877,-4138.8564453125,52
9vars_3cons_20251210_153248_305,9,3,3,0.0,98.14453125,2647.1867034009,-29130.0537109375,72
9vars_3cons_20251210_153248_305,9,3,5,0.0,70.21484375,54034.6738772474,-594392.412109375,102
9vars_3cons_20251210_153248_305,9,3,6,0.0,59.47265625,24475.9785378759,-269246.763671875,107
9vars_3cons_20251210_153248_305,9,3,7,0.0,97.16796875,1690.1078673035,-18602.1865234375,170
9vars_1cons_20251210_153248_401,9,1,1,0.0,99.70703125,4.0689318413,-88.9990234375,27
9vars_1cons_20251210_153248_401,9,1,2,0.0,97.36328125,136.4637661167,-3928.44921875,52
9vars_1cons_20251210_153248_401,9,1,3,0.0,95.21484375,305.8973598083,-8842.0234375,71
9vars_1cons_20251210_153248_401,9,1,4,0.0,99.90234375,1.8598127688,-24.9345703125,89
9vars_1cons_20251210_153248_401,9,1,5,0.0,83.49609375,1221.0381528656,-35381.1064453125,108
9vars_1cons_20251210_153248_401,9,1,6,0.0,0.29296875,5309.9202231151,-153958.6865234375,121
9vars_1cons_20251210_153248_401,9,1,7,0.0,40.625,1091.9580411105,-31637.783203125,138
9vars_2cons_20251210_153248_393,9,2,3,0.0,20.99609375,64042.9514344141,-320209.7578125,59
9vars_2cons_20251210_153248_393,9,2,4,0.0,36.5234375,52094.5358333109,-260467.6796875,100
9vars_2cons_20251210_153248_393,9,2,5,0.0,0.0,82916.0320607304,-414575.1611328125,105
9vars_2cons_20251210_153248_393,9,2,6,0.0,0.0,103947.1488155432,-519730.7451171875,104
9vars_2cons_20251210_153248_393,9,2,7,0.0,61.71875,28773.75677839,-143863.7841796875,131
9vars_2cons_20251210_153248_440,9,2,1,0.0,100.0,2.000000005,-12.0,28
9vars_2cons_20251210_153248_440,9,2,2,0.0,100.0,2.000000005,-12.0,48
9vars_2cons_20251210_153248_440,9,2,3,0.0,64.0625,140918.2999128426,-563677.1982421875,60
9vars_2cons_20251210_153248_440,9,2,4,0.0,66.796875,139750.4395583605,-559005.7568359375,85
9vars_2cons_20251210_153248_440,9,2,5,0.0,98.2421875,7425.7915224707,-29707.166015625,104
9vars_2cons_20251210_153248_440,9,2,6,0.0,85.64453125,48584.8514398215,-194343.4052734375,137
9vars_2cons_20251210_153248_440,9,2,7,0.0,95.01953125,19649.4673342799,-78601.869140625,142
9vars_2cons_20251210_153248_192,9,2,1,0.0,100.0,0.4545454541,6.0,29
9vars_2cons_20251210_153248_192,9,2,2,0.0,99.4140625,4317.4145024671,-47480.5595703125,52
9vars_2cons_20251210_153248_192,9,2,3,0.0,0.0,74470.3640125554,-819163.0048828125,64
9vars_2cons_20251210_153248_192,9,2,4,0.0,43.9453125,54939.6366688049,-604325.00390625,84
9vars_2cons_20251210_153248_192,9,2,5,0.0,22.16796875,81641.3563710931,-898043.9208984375,106
9vars_2cons_20251210_153248_192,9,2,6,0.0,89.94140625,38352.5237577477,-421866.76171875,138
9vars_2cons_20251210_153248_192,9,2,7,0.0,21.97265625,99237.8608827951,-1091605.470703125,137
9vars_2cons_20251210_153248_624,9,2,1,0.0,100.0,0.7272727266,3.0,29
9vars_2cons_20251210_153248_624,9,2,2,28.61328125,100.0,0.5191761359,5.2890625,58
9vars_2cons_20251210_153248_624,9,2,3,0.0,99.31640625,265.2916368327,-2907.2080078125,60
9vars_2cons_20251210_153248_624,9,2,4,0.0,99.90234375,37.8745560735,-405.6201171875,113
9vars_2cons_20251210_153248_624,9,2,5,96.97265625,100.0,0.0220170454,10.7578125,115
9vars_2cons_20251210_153248_624,9,2,6,47.94921875,100.0,0.378551136,6.8359375,160
9vars_2cons_20251210_153248_624,9,2,7,0.0,99.90234375,37.818448119,-405.0029296875,169
9vars_1cons_20251210_153248_243,9,1,1,0.0,100.0,0.8181818189,-20.0,13
9vars_1cons_20251210_153248_243,9,1,2,0.0,100.0,0.8181818189,-20.0,25
9vars_1cons_20251210_153248_243,9,1,3,0.0,100.0,0.8181818189,-20.0,37
9vars_1cons_20251210_153248_243,9,1,4,0.0,100.0,0.8181818189,-20.0,49
9vars_1cons_20251210_153248_243,9,1,5,0.0,100.0,0.8181818189,-20.0,61
9vars_1cons_20251210_153248_243,9,1,6,0.0,100.0,0.8181818189,-20.0,73
9vars_1cons_20251210_153248_243,9,1,7,0.0,100.0,0.8181818189,-20.0,85
9vars_1cons_20251210_153248_562,9,1,1,0.0,100.0,0.6874999996,5.0,26
9vars_1cons_20251210_153248_562,9,1,2,0.0,98.828125,216.8039549426,-3452.86328125,47
9vars_1cons_20251210_153248_562,9,1,3,0.0,99.90234375,18.7028198125,-283.2451171875,86
9vars_1cons_20251210_153248_562,9,1,4,0.0,98.4375,288.7838132961,-4604.541015625,104
9vars_1cons_20251210_153248_562,9,1,5,0.0,54.39453125,8407.1418404487,-134498.26953125,111
9vars_1cons_20251210_153248_562,9,1,6,0.0,55.17578125,8262.9133249138,-132190.61328125,132
9vars_1cons_20251210_153248_562,9,1,7,0.0,75.1953125,4573.2772188214,-73156.435546875,169
9vars_3cons_20251210_153248_837,9,3,1,0.0,99.90234375,1695.9487276422,-10169.6923828125,24
9vars_3cons_20251210_153248_837,9,3,2,0.0,99.90234375,186.6585283347,-1113.951171875,52
9vars_3cons_20251210_153248_837,9,3,3,0.0,9.375,652501.6522328098,-3915003.919921875,65
9vars_3cons_20251210_153248_837,9,3,4,0.0,0.09765625,42196.1823841001,-253171.0947265625,95
9vars_3cons_20251210_153248_837,9,3,5,0.0,0.48828125,63027.5252855791,-378159.15234375,112
9vars_3cons_20251210_153248_837,9,3,6,0.0,17.1875,821329.2341454409,-4927969.4130859375,114
9vars_3cons_20251210_153248_837,9,3,7,0.0,5.46875,491797.4449811188,-2950778.6748046875,132
9vars_3cons_20251210_153248_932,9,3,1,0.0,99.609375,268793554687.5,-2687.935546875,29
9vars_3cons_20251210_153248_932,9,3,2,0.0,99.90234375,57598925781.25,-575.9892578125,51
9vars_3cons_20251210_153248_932,9,3,3,0.0,97.4609375,1708760253906.25,-17087.6025390625,72
9vars_3cons_20251210_153248_932,9,3,4,0.0,21.19140625,152885140625000.0,-1528851.40625,95
9vars_3cons_20251210_153248_932,9,3,5,0.0,0.09765625,348069816113281.25,-3480698.1611328125,103
9vars_3cons_20251210_153248_932,9,3,6,0.0,36.62109375,201910719140625.0,-2019107.19140625,103
9vars_3cons_20251210_153248_932,9,3,7,0.0,0.68359375,313558860351562.5,-3135588.603515625,149
9vars_1cons_20251210_153248_136,9,1,2,0.0,67.48046875,8078.4590247673,-16158.91796875,50
9vars_1cons_20251210_153248_136,9,1,3,0.0,87.5,2591.3642707693,-5184.728515625,70
9vars_1cons_20251210_153248_136,9,1,4,0.0,95.3125,767.7700233701,-1537.5400390625,90
9vars_1cons_20251210_153248_136,9,1,5,0.0,46.09375,12476.8482069155,-24955.6962890625,96
9vars_1cons_20251210_153248_136,9,1,6,0.0,34.47265625,12156.2832639064,-24314.56640625,120
9vars_1cons_20251210_153248_136,9,1,7,0.0,78.515625,4127.0342003227,-8256.068359375,138
9vars_3cons_20251210_153248_772,9,3,3,0.0,0.0,465062.4837497569,-4185553.3583984375,70
9vars_3cons_20251210_153248_772,9,3,4,0.0,11.5234375,385701.8812988729,-3471307.935546875,81
9vars_3cons_20251210_153248_772,9,3,5,0.0,65.4296875,204903.9086264956,-1844126.1796875,81
9vars_3cons_20251210_153248_772,9,3,6,0.0,73.4375,203278.9776387178,-1829501.80078125,128
9vars_3cons_20251210_153248_772,9,3,7,0.0,42.48046875,281033.1741669076,-2529289.5703125,138
9vars_3cons_20251210_153248_827,9,3,2,0.0,99.8046875,1871.9418898514,-7483.767578125,51
9vars_3cons_20251210_153248_827,9,3,6,0.0,99.8046875,1871.9418898514,-7483.767578125,118
9vars_3cons_20251210_153248_827,9,3,7,0.0,99.8046875,1871.9418898514,-7483.767578125,129
9vars_1cons_20251210_153248_773,9,1,1,0.0,99.8046875,3.3175159786,-50.9853515625,31
9vars_1cons_20251210_153248_773,9,1,2,0.0,97.65625,35.3104136913,-754.8291015625,46
9vars_1cons_20251210_153248_773,9,1,3,8.10546875,100.0,0.386541193,13.49609375,63
9vars_1cons_20251210_153248_773,9,1,4,0.0,99.90234375,1.9365234366,-20.603515625,89
9vars_1cons_20251210_153248_773,9,1,5,0.0,100.0,0.5795010651,9.2509765625,110
9vars_1cons_20251210_153248_773,9,1,6,0.0,99.90234375,2.0612571013,-23.34765625,149
9vars_1cons_20251210_153248_773,9,1,7,0.29296875,100.0,0.5899769173,9.0205078125,144
9vars_1cons_20251210_153248_860,9,1,2,0.0,99.70703125,3.428222655,-67.990234375,47
9vars_1cons_20251210_153248_860,9,1,3,0.0,99.51171875,5.7154366609,-132.0322265625,76
9vars_1cons_20251210_153248_860,9,1,4,0.0,98.73046875,14.8677106532,-388.2958984375,86
9vars_1cons_20251210_153248_860,9,1,5,0.0,82.421875,209.4680175033,-5837.1044921875,100
9vars_1cons_20251210_153248_860,9,1,6,0.0,98.14453125,22.0804617667,-590.2529296875,128
9vars_1cons_20251210_153248_860,9,1,7,0.0,98.4375,18.8299386093,-499.23828125,165
9vars_2cons_20251210_153248_970,9,2,1,0.0,99.90234375,7.9991210977,-179.982421875,20
9vars_2cons_20251210_153248_970,9,2,2,0.0,99.8046875,15.9982421955,-339.96484375,47
9vars_2cons_20251210_153248_970,9,2,3,0.0,76.26953125,3159.7400406424,-63214.80078125,64
9vars_2cons_20251210_153248_970,9,2,4,0.0,99.51171875,71.9943848016,-1459.8876953125,95
9vars_2cons_20251210_153248_970,9,2,5,0.0,88.0859375,1039.8903325512,-20817.806640625,110
9vars_2cons_20251210_153248_970,9,2,6,0.0,99.609375,95.9940430167,-1939.880859375,120
9vars_1cons_20251210_153248_440,9,1,1,0.0,99.51171875,46.949023414,-918.98046875,33
9vars_1cons_20251210_153248_440,9,1,2,0.0,86.42578125,304.5216795352,-6070.43359375,64
9vars_1cons_20251210_153248_440,9,1,3,0.0,96.19140625,62.9078124685,-1238.15625,65
9vars_1cons_20251210_153248_440,9,1,4,0.0,96.875,64.4971679365,-1269.943359375,95
9vars_1cons_20251210_153248_440,9,1,5,0.0,39.2578125,1736.0375967882,-34700.751953125,102
9vars_1cons_20251210_153248_440,9,1,6,0.0,92.87109375,155.8812010939,-3097.6240234375,147
9vars_1cons_20251210_153248_440,9,1,7,0.0,8.7890625,1696.2085440738,-33904.1708984375,137
9vars_2cons_20251210_153248_435,9,2,1,0.0,100.0,0.7500000009,-14.0,28
9vars_2cons_20251210_153248_435,9,2,2,0.0,83.30078125,21324.0591086863,-170600.47265625,53
9vars_2cons_20251210_153248_435,9,2,3,0.0,99.90234375,500.7331549228,-4013.865234375,75
9vars_2cons_20251210_153248_435,9,2,4,0.0,99.21875,2836.6591832333,-22701.2734375,89
9vars_2cons_20251210_153248_435,9,2,5,0.0,70.80078125,40423.4539079512,-323395.630859375,113
9vars_2cons_20251210_153248_435,9,2,6,0.0,27.83203125,351421.4323240424,-2811379.455078125,115
9vars_2cons_20251210_153248_435,9,2,7,0.0,87.79296875,55794.8684779467,-446366.947265625,135
9vars_2cons_20251210_153248_530,9,2,1,0.0,99.90234375,186.1765800864,-2036.9423828125,28
9vars_2cons_20251210_153248_530,9,2,3,0.0,99.90234375,596.3461464749,-6548.8076171875,70
9vars_2cons_20251210_153248_530,9,2,4,0.0,99.609375,1108.3320302424,-12180.65234375,92
9vars_2cons_20251210_153248_530,9,2,5,0.0,97.4609375,4840.5910822472,-53235.501953125,143
9vars_2cons_20251210_153248_530,9,2,6,0.0,34.27734375,179657.5681960499,-1976222.251953125,108
9vars_2cons_20251210_153248_530,9,2,7,0.0,52.1484375,161752.5608437193,-1779267.1708984375,137
9vars_1cons_20251210_153248_645,9,1,1,0.0,99.8046875,18.6648220279,-158.9833984375,27
9vars_1cons_20251210_153248_645,9,1,2,0.0,99.31640625,121.770941705,-1086.9384765625,48
9vars_1cons_20251210_153248_645,9,1,3,0.0,99.0234375,281.7685543744,-2526.9169921875,77
9vars_1cons_20251210_153248_645,9,1,4,0.0,96.6796875,121.7855901425,-1087.0703125,105
9vars_1cons_20251210_153248_645,9,1,5,0.0,45.01953125,3858.4915321711,-34717.423828125,113
9vars_1cons_20251210_153248_645,9,1,6,0.0,54.98046875,4825.5431804022,-43420.888671875,129
9vars_1cons_20251210_153248_645,9,1,7,0.0,72.16796875,3026.5287509775,-27229.7587890625,138
9vars_1cons_20251210_153248_448,9,1,1,0.0,100.0,0.0357142857,27.0,24
9vars_1cons_20251210_153248_448,9,1,2,0.0,99.90234375,18.3207658975,-484.9814453125,58
9vars_1cons_20251210_153248_448,9,1,3,0.0,97.94921875,145.1811522919,-4037.072265625,67
9vars_1cons_20251210_153248_448,9,1,4,0.0,29.19921875,12563.408791551,-351747.4462890625,87
9vars_1cons_20251210_153248_448,9,1,5,0.0,45.703125,5556.5449198905,-155555.2578125,114
9vars_1cons_20251210_153248_448,9,1,6,0.0,24.12109375,2473.6352530228,-69233.787109375,111
9vars_1cons_20251210_153248_448,9,1,7,0.0,52.1484375,4494.8862986179,-125828.81640625,137
9vars_2cons_20251210_153248_222,9,2,1,0.0,99.70703125,257.9927366552,-4111.8837890625,29
9vars_2cons_20251210_153248_222,9,2,3,0.0,4.19921875,38020.5946417645,-608313.5146484375,65
9vars_2cons_20251210_153248_222,9,2,4,0.0,18.1640625,26097.1007527323,-417537.6123046875,93
9vars_2cons_20251210_153248_222,9,2,5,0.0,26.85546875,19027.4788089086,-304423.6611328125,97
9vars_2cons_20251210_153248_222,9,2,6,0.0,12.6953125,11819.8038256204,-189100.861328125,118
9vars_2cons_20251210_153248_222,9,2,7,0.0,6.640625,20879.1840689818,-334050.9453125,126
9vars_2cons_20251210_153248_749,9,2,1,0.0,99.90234375,15.0587086308,-238.998046875,29
9vars_2cons_20251210_153248_749,9,2,3,0.0,99.8046875,30.1174172617,-494.99609375,63
9vars_2cons_20251210_153248_749,9,2,4,0.0,89.453125,2142.0346954312,-36397.58984375,102
9vars_2cons_20251210_153248_749,9,2,5,0.0,83.7890625,2783.9230222595,-47309.69140625,124
9vars_2cons_20251210_153248_749,9,2,6,0.0,3.3203125,11600.6869187275,-197194.677734375,135
9vars_2cons_20251210_153248_749,9,2,7,0.0,88.96484375,2119.4419794518,-36013.513671875,157
9vars_2cons_20251210_153248_695,9,2,2,0.0,31.93359375,16119.3439807078,-193420.1279296875,42
9vars_2cons_20251210_153248_695,9,2,3,0.0,0.0,27323.247373064,-327866.96875,80
9vars_2cons_20251210_153248_695,9,2,4,0.0,13.96484375,25866.9976184181,-310391.9716796875,105
9vars_2cons_20251210_153248_695,9,2,5,0.0,14.2578125,27852.4004487949,-334216.8056640625,111
9vars_2cons_20251210_153248_695,9,2,6,0.0,6.73828125,33063.195935989,-396746.3515625,121
9vars_2cons_20251210_153248_695,9,2,7,0.0,20.41015625,7071.6374452788,-84847.6494140625,142
9vars_2cons_20251210_153248_461,9,2,2,0.0,99.8046875,316.4359812544,-2856.923828125,51
9vars_2cons_20251210_153248_461,9,2,3,0.0,98.6328125,895.9849185303,-8072.8642578125,72
9vars_2cons_20251210_153248_461,9,2,4,0.0,95.80078125,5548.2508742203,-49943.2578125,99
9vars_2cons_20251210_153248_461,9,2,5,0.0,0.68359375,26866.5579725601,-241808.021484375,106
9vars_2cons_20251210_153248_461,9,2,6,0.0,80.37109375,13394.9582397097,-120563.6240234375,141
9vars_2cons_20251210_153248_461,9,2,7,0.0,97.94921875,2520.8283448148,-22696.455078125,142
9vars_3cons_20251210_153248_527,9,3,2,0.0,99.70703125,585581054687.5,-5855.810546875,53
9vars_3cons_20251210_153248_527,9,3,3,0.0,99.51171875,1001566992187.5,-10015.669921875,60
9vars_3cons_20251210_153248_527,9,3,4,0.0,0.0,13263195898437.5,-132631.958984375,82
9vars_3cons_20251210_153248_527,9,3,5,0.0,0.0,13496787500000.0,-134967.875,128
9vars_3cons_20251210_153248_527,9,3,6,0.0,98.92578125,1942341992187.5,-19423.419921875,127
9vars_3cons_20251210_153248_527,9,3,7,0.0,0.0,17640663085937.5,-176406.630859375,140
9vars_2cons_20251210_153248_203,9,2,2,0.0,99.90234375,83.1968750832,-841.96875,49
9vars_2cons_20251210_153248_203,9,2,3,0.0,24.31640625,164618.8361021189,-1646198.359375,73
9vars_2cons_20251210_153248_203,9,2,4,0.0,0.0,87875.8913964697,-878768.9130859375,93
9vars_2cons_20251210_153248_203,9,2,5,0.0,4.19921875,259150.1528958689,-2591511.5263671875,94
9vars_2cons_20251210_153248_203,9,2,6,0.0,0.0,114134.239078978,-1141352.3896484375,163
9vars_2cons_20251210_153248_203,9,2,7,0.0,41.69921875,54049.197222018,-540501.9716796875,129
9vars_1cons_20251210_153248_395,9,1,1,0.0,99.90234375,8.6671549335,-46.0029296875,28
9vars_1cons_20251210_153248_395,9,1,2,0.0,100.0,3.3333333278,-14.0,52
9vars_1cons_20251210_153248_395,9,1,3,0.0,98.4375,264.6518550277,-1581.9111328125,64
9vars_1cons_20251210_153248_395,9,1,4,0.0,89.2578125,733.9858386204,-4397.9150390625,94
9vars_1cons_20251210_153248_395,9,1,5,0.0,54.19921875,4589.5017827154,-27531.0107421875,120
9vars_1cons_20251210_153248_395,9,1,6,0.0,40.52734375,11181.5893368328,-67083.5361328125,123
9vars_1cons_20251210_153248_395,9,1,7,0.0,9.9609375,7315.0035685375,-43884.021484375,157
9vars_2cons_20251210_153248_639,9,2,1,0.0,99.0234375,2471.9355406952,-9883.7421875,30
9vars_2cons_20251210_153248_639,9,2,3,0.0,98.828125,4775.8679079822,-19099.4716796875,62
9vars_2cons_20251210_153248_639,9,2,4,0.0,99.8046875,143.9956051088,-571.982421875,98
9vars_2cons_20251210_153248_639,9,2,5,0.0,2.83203125,266521.5711110398,-1066082.287109375,106
9vars_2cons_20251210_153248_639,9,2,6,0.0,0.29296875,123951.9857741044,-495803.9443359375,126
9vars_2cons_20251210_153248_639,9,2,7,0.0,0.0,140047.7701576931,-560187.08203125,136
9vars_3cons_20251210_153248_392,9,3,2,0.0,0.0,82971.9689757853,-663783.7509765625,48
9vars_3cons_20251210_153248_392,9,3,3,0.0,1.171875,80452.1148466589,-643624.91796875,72
9vars_3cons_20251210_153248_392,9,3,4,0.0,6.640625,189340.0017015187,-1514728.01171875,84
9vars_3cons_20251210_153248_392,9,3,5,0.0,7.2265625,128318.2754289525,-1026554.2021484376,123
9vars_3cons_20251210_153248_392,9,3,6,0.0,52.5390625,154768.1048077179,-1238152.8369140625,104
9vars_3cons_20251210_153248_392,9,3,7,0.0,14.94140625,154108.6666965421,-1232877.33203125,140
9vars_3cons_20251210_153248_650,9,3,1,0.0,99.70703125,751.9768061706,-12015.62890625,30
9vars_3cons_20251210_153248_650,9,3,2,0.0,99.90234375,233.9927366702,-3727.8837890625,57
9vars_3cons_20251210_153248_650,9,3,3,0.0,9.9609375,133952.3217546587,-2143221.1494140625,73
9vars_3cons_20251210_153248_650,9,3,4,0.0,2.734375,202078.1376300488,-3233234.2041015625,90
9vars_3cons_20251210_153248_650,9,3,5,0.0,5.95703125,155425.6792851832,-2486794.8701171875,117
9vars_3cons_20251210_153248_650,9,3,6,0.0,13.37890625,212187.7763566404,-3394988.423828125,108
9vars_3cons_20251210_153248_650,9,3,7,0.0,15.52734375,244620.7029110769,-3913915.2490234375,135
9vars_3cons_20251210_153248_205,9,3,1,0.0,99.609375,8191.7617597088,-16385.5234375,26
9vars_3cons_20251210_153248_205,9,3,2,0.0,99.4140625,10415.6987825472,-20833.3974609375,47
9vars_3cons_20251210_153248_205,9,3,3,0.0,1.171875,604241.4795837074,-1208484.953125,60
9vars_3cons_20251210_153248_205,9,3,4,0.0,27.83203125,683725.7768561288,-1367453.546875,92
9vars_3cons_20251210_153248_205,9,3,5,0.0,76.3671875,245273.2424373037,-490548.482421875,113
9vars_3cons_20251210_153248_205,9,3,6,0.0,37.109375,577552.6151924506,-1155107.224609375,145
9vars_3cons_20251210_153248_205,9,3,7,0.0,83.7890625,210953.9712696136,-421909.9404296875,144
9vars_1cons_20251210_153248_430,9,1,1,0.0,99.90234375,12999414062.5,-129.994140625,26
9vars_1cons_20251210_153248_430,9,1,2,0.0,100.0,200000000.0,-2.0,38
9vars_1cons_20251210_153248_430,9,1,3,0.0,100.0,319140625.0,-3.19140625,69
9vars_1cons_20251210_153248_430,9,1,4,0.0,99.8046875,26296582031.25,-262.9658203125,93
9vars_1cons_20251210_153248_430,9,1,5,0.0,100.0,360253906.25,-3.6025390625,119
9vars_1cons_20251210_153248_430,9,1,6,0.0,100.0,735351562.5,-7.353515625,128
9vars_1cons_20251210_153248_430,9,1,7,0.0,100.0,854394531.25,-8.5439453125,164
9vars_2cons_20251210_153248_495,9,2,1,0.0,100.0,4.999999975,-8.0,21
9vars_2cons_20251210_153248_495,9,2,2,0.0,100.0,4.999999975,-8.0,43
9vars_2cons_20251210_153248_495,9,2,3,0.0,99.8046875,1572.9570233852,-3143.9140625,69
9vars_2cons_20251210_153248_495,9,2,4,0.0,99.51171875,3924.8925585005,-7847.78515625,82
9vars_2cons_20251210_153248_495,9,2,5,0.0,99.90234375,788.9785116801,-1575.95703125,98
9vars_2cons_20251210_153248_495,9,2,6,0.0,99.90234375,788.9785116801,-1575.95703125,108
9vars_2cons_20251210_153248_495,9,2,7,0.0,99.90234375,788.9785116801,-1575.95703125,138
9vars_2cons_20251210_153248_657,9,2,2,0.0,99.90234375,132.2173392628,-1180.9560546875,53
9vars_2cons_20251210_153248_657,9,2,3,0.0,99.21875,167.735676897,-1500.62109375,76
9vars_2cons_20251210_153248_657,9,2,4,0.0,41.6015625,10388.5490335961,-93487.94140625,91
9vars_2cons_20251210_153248_657,9,2,5,0.0,1.953125,4077.4219789765,-36687.7978515625,99
9vars_2cons_20251210_153248_657,9,2,6,0.0,36.03515625,10488.1641593534,-94384.4775390625,128
9vars_2cons_20251210_153248_657,9,2,7,0.0,0.09765625,36821.8445771424,-331387.6015625,135
9vars_3cons_20251210_153248_603,9,3,2,0.0,99.4140625,767.9736320445,-7669.736328125,50
9vars_3cons_20251210_153248_603,9,3,3,0.0,7.8125,168480.3672143321,-1684793.673828125,65
9vars_3cons_20251210_153248_603,9,3,4,0.0,96.875,2777.5088839412,-27765.0888671875,93
9vars_3cons_20251210_153248_603,9,3,5,0.0,99.12109375,1366.3501939461,-13653.501953125,145
9vars_3cons_20251210_153248_603,9,3,6,0.0,63.8671875,117513.0058395182,-1175120.0595703125,125
9vars_3cons_20251210_153248_603,9,3,7,0.0,67.28515625,67655.3698542196,-676543.69921875,142
9vars_2cons_20251210_153248_990,9,2,1,0.0,99.8046875,383.9814414727,-382.9814453125,27
9vars_2cons_20251210_153248_990,9,2,2,0.0,99.609375,4863.8437013616,-4862.84375,49
9vars_2cons_20251210_153248_990,9,2,3,0.0,98.33984375,19647.2957019645,-19646.2958984375,63
